PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
623,562,75,146,30,0,11,48,18,8,50,106,0.26,0.325,0.372,0.697,81.0,209.0,14,6,0,4,0,cainlo01,0
632,552,92,128,29,1,33,74,4,1,70,162,0.232,0.325,0.467,0.792,107.0,258.0,14,7,0,2,7,calhoko01,0
337,309,51,83,14,1,21,48,0,0,23,53,0.269,0.323,0.524,0.848,110.0,162.0,5,3,0,2,0,calhowi01,0
248,232,31,54,12,1,7,32,1,0,15,43,0.233,0.279,0.384,0.663,67.0,89.0,5,0,1,0,2,camarjo01,0
386,335,33,68,17,2,8,32,3,1,43,99,0.203,0.306,0.337,0.643,70.0,113.0,3,7,0,1,1,candeje01,0
497,410,80,112,16,3,26,58,3,2,67,107,0.273,0.396,0.517,0.913,146.0,212.0,10,18,0,2,1,canhama01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cannigr01,0
423,390,46,100,28,0,13,39,0,0,25,69,0.256,0.307,0.428,0.736,95.0,167.0,16,5,0,3,3,canoro01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,carasma01,0
279,244,31,65,11,0,11,34,1,0,29,59,0.266,0.348,0.447,0.794,105.0,109.0,6,3,0,3,0,caratvi01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,carlesh01,0
492,416,59,94,20,2,15,46,6,1,63,129,0.226,0.334,0.392,0.726,92.0,163.0,3,7,1,5,0,carpema01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,carpery01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,carraca01,0
236,207,24,52,9,0,8,32,0,0,25,59,0.251,0.331,0.411,0.741,88.0,85.0,1,1,0,3,1,casalcu01,0
3,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cashnan01,0
3,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cashnan01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,cashnan01,0
664,615,100,178,58,3,27,73,2,2,41,143,0.289,0.337,0.525,0.863,122.0,323.0,12,5,0,3,1,casteni01,0
439,403,57,110,37,3,11,37,2,1,31,96,0.273,0.328,0.462,0.79,105.0,186.0,7,3,0,2,1,casteni01,0
225,212,43,68,21,0,16,36,0,1,10,47,0.321,0.356,0.646,1.002,153.0,137.0,5,2,0,1,0,casteni01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,castidi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,castijo03,0
66,62,3,6,1,0,0,0,0,0,0,32,0.097,0.097,0.113,0.21,-47.0,7.0,1,0,4,0,0,castilu02,0
251,230,19,48,12,0,12,41,0,0,16,74,0.209,0.267,0.417,0.684,79.0,96.0,8,3,0,2,0,castiwe01,0
7,7,0,1,1,0,0,2,0,0,0,3,0.143,0.143,0.286,0.429,9.0,2.0,0,0,0,0,0,castiwi01,0
369,354,30,103,10,4,5,38,4,2,9,86,0.291,0.305,0.384,0.689,81.0,136.0,6,0,2,4,0,castrha01,0
275,237,39,55,9,0,13,30,0,0,33,88,0.232,0.332,0.435,0.767,102.0,103.0,0,3,1,1,0,castrja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,castrmi01,0
676,636,68,172,31,4,22,86,2,2,28,111,0.27,0.3,0.436,0.736,92.0,277.0,23,3,0,9,2,castrst01,0
110,100,10,23,6,1,1,8,0,1,6,34,0.23,0.284,0.34,0.624,65.0,34.0,4,2,1,1,0,castrwi01,0
228,198,28,51,11,2,8,25,0,0,21,71,0.258,0.351,0.455,0.805,113.0,90.0,5,8,0,1,0,caveja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,cedenxa01,0
18,15,0,2,0,0,0,2,1,0,2,2,0.133,0.278,0.133,0.411,13.0,2.0,0,1,0,0,0,centeju01,0
160,141,15,30,8,1,3,12,1,0,13,41,0.213,0.302,0.348,0.649,70.0,49.0,7,5,1,0,0,cervefr01,0
123,109,11,21,3,0,1,5,1,0,9,31,0.193,0.279,0.248,0.526,42.0,27.0,4,4,1,0,0,cervefr01,0
37,32,4,9,5,1,2,7,0,0,4,10,0.281,0.378,0.688,1.066,162.0,22.0,3,1,0,0,0,cervefr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cessalu01,0
25,24,2,3,0,0,1,1,0,0,1,10,0.125,0.16,0.25,0.41,4.0,6.0,0,0,0,0,0,chacijh01,0
25,24,2,3,0,0,1,1,0,0,1,10,0.125,0.16,0.25,0.41,4.0,6.0,0,0,0,0,0,chacijh01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,chafian01,0
84,73,8,13,2,1,1,6,0,0,11,22,0.178,0.286,0.274,0.56,48.0,20.0,4,0,0,0,0,changyu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,chapmar01,0
670,583,102,145,36,3,36,91,1,1,73,147,0.249,0.342,0.506,0.848,127.0,295.0,12,11,0,3,0,chapmma01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,chargjt01,0
21,18,1,3,2,0,0,1,0,0,1,6,0.167,0.211,0.278,0.488,26.0,5.0,0,0,2,0,0,chatwty01,0
2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,157.0,1.0,0,0,0,0,0,chaveje01,0
382,347,46,88,10,1,18,58,2,1,31,127,0.254,0.322,0.444,0.766,96.0,154.0,11,4,0,0,2,chavimi01,0
5,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,chenwe02,0
437,366,57,87,22,1,17,58,1,2,51,125,0.238,0.347,0.443,0.79,105.0,162.0,11,13,2,5,1,chiriro01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,chiriyo01,0
487,410,54,107,20,2,19,63,2,3,64,108,0.261,0.363,0.459,0.822,120.0,188.0,7,6,0,7,2,choiji01,0
660,563,93,149,31,2,24,61,15,1,78,165,0.265,0.371,0.455,0.826,109.0,256.0,6,18,0,1,3,choosh01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,cimbead01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cishest01,0
6,6,0,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-9.0,1.0,0,0,0,0,0,ciuffni01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,civalaa01,0
25,24,2,6,0,0,1,2,0,0,0,10,0.25,0.25,0.375,0.625,59.0,9.0,0,0,1,0,0,clarkta01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,claseem01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,claudal01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,clevimi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,clippty01,0
7,7,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,0,0,0,colege01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,coleta01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,colliti01,0
102,86,10,16,3,1,3,12,0,0,14,39,0.186,0.307,0.349,0.656,76.0,30.0,1,1,0,0,1,colliza01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,colomal01,0
8,6,1,3,0,0,0,1,0,0,0,0,0.5,0.625,0.5,1.125,194.0,3.0,0,2,0,0,0,colonch01,0
648,549,90,141,29,1,33,92,7,2,84,149,0.257,0.363,0.494,0.856,127.0,271.0,11,10,0,5,5,confomi01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,conlead01,0
409,360,57,98,18,2,24,64,1,2,38,102,0.272,0.355,0.533,0.888,127.0,192.0,4,9,0,2,2,contrwi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,coonrsa01,0
421,381,52,107,16,1,15,50,0,0,33,110,0.281,0.344,0.446,0.791,108.0,170.0,10,5,0,2,0,coopega03,0
72,65,3,6,1,0,0,4,0,0,3,27,0.092,0.132,0.108,0.24,-36.0,7.0,0,0,4,0,0,corbipa01,0
247,217,22,48,8,0,7,24,3,1,19,69,0.221,0.29,0.355,0.645,72.0,77.0,2,3,6,2,0,cordery01,0
20,15,2,5,1,0,0,1,1,0,4,7,0.333,0.45,0.4,0.85,132.0,6.0,0,0,0,1,0,cordefr02,0
1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,1,0,0,cordeji01,0
1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,1,0,0,cordeji01,0
321,280,42,78,16,1,21,59,1,0,35,75,0.279,0.358,0.568,0.926,137.0,159.0,8,2,0,4,0,correca01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,cortene01,0
25,24,1,5,1,0,1,5,0,0,1,11,0.208,0.24,0.375,0.615,64.0,9.0,0,0,0,0,0,courtry01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,coveydy01,0
26,25,1,4,3,0,0,1,1,0,1,7,0.16,0.192,0.28,0.472,23.0,7.0,2,0,0,0,0,cowarka01,0
107,97,4,12,2,0,0,7,0,0,5,16,0.124,0.178,0.144,0.322,-12.0,14.0,2,2,0,3,0,cozarza01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cozendy01,0
560,500,58,114,24,2,11,59,3,2,53,117,0.228,0.304,0.35,0.654,74.0,175.0,10,3,0,4,5,crawfbr01,0
396,345,43,78,21,4,7,46,5,3,43,83,0.226,0.313,0.371,0.684,86.0,128.0,4,2,3,3,0,crawfjp01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,crichst01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,crickky01,0
499,458,51,116,24,0,25,78,0,0,29,107,0.253,0.311,0.469,0.78,104.0,215.0,13,10,0,2,3,croncj01,0
78,71,12,15,4,0,6,16,0,1,4,28,0.211,0.269,0.521,0.79,98.0,37.0,2,2,0,1,0,cronke01,0
521,454,81,141,26,0,41,108,0,1,56,131,0.311,0.392,0.639,1.031,168.0,290.0,14,7,0,3,8,cruzne02,0
4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cuetojo01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cuevano01,0
144,135,14,35,5,2,5,20,0,1,6,44,0.259,0.294,0.437,0.731,82.0,59.0,5,1,1,1,0,culbech01,0
330,309,24,76,14,0,9,40,1,0,19,67,0.246,0.294,0.379,0.673,76.0,117.0,14,2,0,0,1,cuthbch01,0
391,351,52,88,16,0,16,69,0,1,32,85,0.251,0.312,0.433,0.745,98.0,152.0,4,2,0,6,0,darnatr01,0
26,24,2,2,0,0,0,2,0,0,2,5,0.083,0.154,0.083,0.237,-33.0,2.0,1,0,0,0,0,darnatr01,0
25,23,2,2,0,0,0,2,0,0,2,5,0.087,0.16,0.087,0.247,-30.0,2.0,1,0,0,0,0,darnatr01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,darnatr01,0
365,327,50,86,16,0,16,67,0,1,30,80,0.263,0.323,0.459,0.782,108.0,150.0,3,2,0,6,0,darnatr01,0
413,374,67,113,28,5,15,61,4,4,28,110,0.302,0.353,0.524,0.877,111.0,196.0,3,4,2,5,0,dahlda01,0
62,56,1,5,0,0,0,3,0,0,2,31,0.089,0.119,0.089,0.208,-44.0,5.0,1,0,3,1,0,darviyu01,0
55,52,3,8,2,0,0,3,0,0,1,25,0.154,0.17,0.192,0.362,-6.0,10.0,1,0,2,0,0,davieza02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,davisau01,0
352,307,26,55,9,0,12,36,0,0,39,139,0.179,0.276,0.326,0.601,59.0,100.0,6,3,0,3,1,davisch02,0
453,410,65,126,22,1,22,57,3,0,38,97,0.307,0.369,0.527,0.895,137.0,216.0,14,3,0,2,2,davisjd01,0
47,42,2,7,0,0,1,3,1,2,3,11,0.167,0.255,0.238,0.493,33.0,10.0,1,2,0,0,0,davisja03,0
4,4,5,1,0,1,0,0,0,0,0,2,0.25,0.25,0.75,1.0,152.0,3.0,0,0,0,0,0,davisjo06,0
95,83,8,15,1,0,2,6,3,1,5,24,0.181,0.266,0.265,0.531,44.0,22.0,1,5,1,1,0,davisjo05,0
533,481,61,106,11,0,23,73,0,0,47,146,0.22,0.293,0.387,0.679,83.0,186.0,11,3,0,2,3,daviskh01,0
26,25,4,5,2,0,1,8,0,1,1,5,0.2,0.231,0.4,0.631,65.0,10.0,0,0,0,0,0,davisra01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,davisro03,0
20,18,2,3,0,0,1,4,0,0,2,4,0.167,0.25,0.333,0.583,50.0,6.0,0,0,0,0,0,davista01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,daviswa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,daytogr01,0
105,97,7,20,1,1,0,3,1,0,7,21,0.206,0.257,0.237,0.494,23.0,23.0,2,0,0,1,0,dazayo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,dejonch01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,deleojo03,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,delosen01,0
189,178,17,40,14,0,6,21,0,2,9,47,0.225,0.261,0.404,0.665,73.0,72.0,5,0,1,1,1,deanau01,0
70,65,4,13,2,0,2,6,0,0,4,19,0.2,0.246,0.323,0.569,52.0,21.0,0,0,1,0,0,degroja01,0
664,583,97,136,31,1,30,78,9,5,62,149,0.233,0.318,0.444,0.762,99.0,259.0,15,13,0,6,1,dejonpa01,0
68,63,6,13,2,0,1,6,0,1,4,25,0.206,0.265,0.286,0.55,48.0,18.0,1,1,0,0,0,delmoni01,0
186,169,24,38,7,2,3,10,3,0,14,63,0.225,0.286,0.343,0.63,66.0,58.0,3,1,1,1,0,demertr01,0
194,168,20,29,5,1,2,15,2,1,23,57,0.173,0.271,0.25,0.521,38.0,42.0,3,0,1,1,0,descada01,0
57,55,0,6,0,0,0,1,0,0,0,28,0.109,0.109,0.109,0.218,-44.0,6.0,0,0,2,0,0,desclan01,0
408,357,42,89,15,4,4,32,24,6,38,100,0.249,0.325,0.347,0.672,72.0,124.0,8,3,8,2,0,deshide02,0
482,443,64,113,31,4,20,65,3,3,34,119,0.255,0.31,0.479,0.788,89.0,212.0,12,2,1,2,1,desmoia01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,detwiro01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,devench02,0
702,647,129,201,54,4,32,115,8,8,48,119,0.311,0.361,0.555,0.916,132.0,359.0,8,4,1,2,7,deverra01,0
247,210,36,57,12,1,9,40,2,0,26,28,0.271,0.356,0.467,0.823,114.0,98.0,10,5,0,6,1,diazal02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,diazed04,0
332,303,31,73,14,0,2,28,0,0,23,56,0.241,0.296,0.307,0.603,60.0,93.0,11,2,1,3,0,diazel01,0
201,179,17,31,5,2,5,23,0,3,19,59,0.173,0.259,0.307,0.566,50.0,55.0,2,2,0,1,0,diazis01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,diazja01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,diazmi02,0
347,307,53,82,20,1,14,38,2,2,35,61,0.267,0.34,0.476,0.816,117.0,146.0,9,1,0,4,1,diazya01,0
190,174,29,48,13,3,6,28,1,1,13,42,0.276,0.332,0.489,0.82,115.0,85.0,5,2,0,1,1,dickeal01,0
19,19,1,3,0,0,0,2,0,0,0,7,0.158,0.158,0.158,0.316,-15.0,3.0,0,0,0,0,0,dickeal01,0
171,155,28,45,13,3,6,26,1,1,13,35,0.29,0.351,0.529,0.88,130.0,82.0,5,2,0,1,1,dickeal01,0
279,260,33,79,28,2,12,59,1,0,16,56,0.304,0.341,0.565,0.906,131.0,147.0,4,0,0,3,4,dickeco01,0
142,127,20,40,18,0,4,25,1,0,13,23,0.315,0.373,0.551,0.924,140.0,70.0,3,0,0,2,4,dickeco01,0
137,133,13,39,10,2,8,34,0,0,3,33,0.293,0.307,0.579,0.886,122.0,77.0,1,0,0,1,0,dickeco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,diehlph01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,diekmja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,diekmja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,diekmja01,0
306,251,41,47,8,2,19,43,1,1,28,74,0.187,0.328,0.462,0.79,98.0,116.0,2,25,0,1,2,dietrde01,0
144,131,15,33,2,0,2,8,0,1,12,29,0.252,0.315,0.313,0.628,64.0,41.0,2,0,1,0,3,difowi01,0
64,56,11,11,3,0,2,6,0,0,4,18,0.196,0.27,0.357,0.627,63.0,20.0,1,2,1,1,0,dinini01,0
420,391,41,97,20,4,15,52,5,1,21,136,0.248,0.29,0.435,0.725,88.0,170.0,5,4,0,4,0,dixonbr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,dominse01,0
659,549,96,142,33,0,37,94,4,2,100,155,0.259,0.379,0.521,0.9,126.0,286.0,13,8,0,2,2,donaljo02,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,0,0,0,doolise01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,dowdyky01,0
482,416,54,99,20,0,20,50,3,4,61,105,0.238,0.34,0.43,0.771,98.0,179.0,11,4,0,1,2,doziebr01,0
586,523,75,146,29,10,26,84,2,2,55,148,0.279,0.348,0.522,0.87,124.0,273.0,9,3,0,5,2,doziehu01,0
1,1,0,1,0,0,0,1,0,0,0,0,1.0,1.0,1.0,2.0,446.0,1.0,0,0,0,0,0,drakeol01,0
447,418,43,91,21,1,15,41,0,1,25,113,0.218,0.262,0.38,0.642,70.0,159.0,6,1,0,3,0,drurybr01,0
111,106,12,29,5,0,4,9,3,1,5,20,0.274,0.306,0.434,0.74,94.0,46.0,3,0,0,0,0,dubonma01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,dubonma01,0
109,104,12,29,5,0,4,9,3,1,5,19,0.279,0.312,0.442,0.754,98.0,46.0,3,0,0,0,0,dubonma01,0
119,105,7,18,4,0,4,15,0,0,11,32,0.171,0.252,0.324,0.576,50.0,34.0,3,1,0,2,1,dudalu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,duffety01,0
4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,33.0,1.0,0,0,0,0,0,duffyda01,0
169,147,12,37,8,0,1,12,0,1,19,29,0.252,0.343,0.327,0.67,83.0,48.0,4,2,0,1,0,duffyma01,0
281,261,26,61,12,2,4,28,1,4,16,78,0.234,0.278,0.341,0.619,64.0,89.0,1,1,0,3,0,duggast01,0
11,11,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,duggero01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,dukeza01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,dunnju01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,dunnmi01,0
8,8,1,1,0,0,0,0,0,0,0,5,0.125,0.125,0.125,0.25,-34.0,1.0,0,0,0,0,0,duplajo01,0
4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,33.0,1.0,0,0,0,0,0,durapmo01,0
130,120,17,32,4,1,10,19,0,0,7,39,0.267,0.315,0.567,0.882,117.0,68.0,0,2,0,1,0,duvalad01,0
452,400,65,92,11,2,7,27,30,4,47,86,0.23,0.313,0.32,0.633,66.0,128.0,1,2,1,2,0,dysonja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,dysonsa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,dysonsa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,dysonsa01,0
656,566,103,158,25,7,15,49,15,3,65,106,0.279,0.365,0.428,0.792,105.0,242.0,8,13,9,3,0,eatonad02,0
349,326,59,99,17,7,11,36,15,1,16,61,0.304,0.35,0.5,0.85,122.0,163.0,3,7,0,0,0,edmanto01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,edwarca01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,edwarca01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,edwarca01,0
52,50,3,8,1,0,0,2,0,0,0,27,0.16,0.16,0.18,0.34,-12.0,9.0,0,0,2,0,0,eflinza01,0
19,14,0,0,0,0,0,0,0,0,1,7,0.0,0.067,0.0,0.067,-80.0,0.0,0,0,4,0,0,eickhje01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,eliasro01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,eliasro01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,eliasro01,0
49,47,3,10,1,0,0,4,0,1,2,8,0.213,0.245,0.234,0.479,28.0,11.0,0,0,0,0,0,elmorja01,0
486,418,81,102,18,0,34,86,0,1,58,103,0.244,0.344,0.531,0.875,131.0,222.0,4,7,0,3,1,encared01,0
289,241,48,58,7,0,21,49,0,1,41,55,0.241,0.356,0.531,0.888,137.0,128.0,3,4,0,3,0,encared01,0
197,177,33,44,11,0,13,37,0,0,17,48,0.249,0.325,0.531,0.856,123.0,94.0,1,3,0,0,1,encared01,0
248,227,26,55,10,2,6,26,3,3,14,78,0.242,0.304,0.383,0.687,83.0,87.0,5,6,1,0,0,engelad01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,eovalna01,0
4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,0,0,0,erlinro01,0
260,236,30,64,11,7,7,23,4,3,18,63,0.271,0.331,0.466,0.797,100.0,110.0,4,4,0,2,0,ervinph01,0
699,636,94,171,29,10,35,118,5,1,50,130,0.269,0.32,0.511,0.831,111.0,325.0,8,3,0,10,3,escobed01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,escoblu01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,eshelto01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,estevca01,0
69,64,12,16,3,0,3,12,4,0,3,15,0.25,0.294,0.438,0.732,92.0,28.0,1,1,1,0,0,estrath01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fairbpe01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fairbpe01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fairbpe01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,familje01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fariaja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fariaja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,farmebu01,0
197,183,22,42,6,0,9,27,4,1,10,59,0.23,0.279,0.41,0.689,72.0,75.0,1,3,0,1,1,farmeky01,0
20,15,1,2,0,0,0,0,0,0,0,6,0.133,0.133,0.133,0.267,-30.0,2.0,0,0,5,0,0,feddeer01,0
83,75,6,12,2,0,4,7,1,0,5,31,0.16,0.213,0.347,0.559,38.0,26.0,1,0,3,0,0,federti01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,felizmi01,0
2,2,1,1,1,0,0,0,0,0,0,0,0.5,0.5,1.0,1.5,281.0,2.0,0,0,0,0,0,ferguca01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fernaju01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,festama01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fillmhe01,0
167,146,23,27,4,1,7,17,5,1,21,57,0.185,0.287,0.37,0.657,74.0,54.0,3,0,0,0,0,fishede01,0
60,53,9,12,2,1,1,5,4,1,7,14,0.226,0.317,0.358,0.675,77.0,19.0,0,0,0,0,0,fishede01,0
107,93,14,15,2,0,6,12,1,0,14,43,0.161,0.271,0.376,0.647,72.0,35.0,3,0,0,0,0,fishede01,0
66,54,4,10,3,0,0,4,1,1,2,17,0.185,0.211,0.241,0.451,20.0,13.0,0,0,9,1,0,flaheja01,0
22,21,4,3,2,0,0,1,0,0,0,7,0.143,0.143,0.238,0.381,-3.0,5.0,1,0,1,0,0,flahery01,0
