PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
465,433,48,117,17,1,22,68,1,0,29,62,0.27,0.314,0.467,0.78,106.0,202.0,15,0,0,3,7,francma02,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,frankni01,0
352,318,52,88,23,2,10,35,1,3,29,53,0.277,0.342,0.456,0.798,118.0,145.0,3,3,1,1,2,fraziad01,0
41,34,9,9,3,0,0,1,0,0,5,13,0.265,0.39,0.353,0.743,107.0,12.0,3,2,0,0,0,frazicl01,0
472,408,54,87,18,0,18,59,9,4,48,112,0.213,0.303,0.39,0.693,93.0,159.0,10,8,0,8,1,frazito01,0
71,65,5,6,2,0,0,2,0,0,2,40,0.092,0.119,0.123,0.242,-38.0,8.0,0,0,4,0,0,freelky01,0
707,618,94,191,44,4,23,98,10,3,76,132,0.309,0.388,0.505,0.892,139.0,312.0,11,7,0,6,12,freemfr01,0
1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,1,0,0,freemmi01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,freemsa01,0
312,280,38,83,12,2,11,51,0,0,24,72,0.296,0.359,0.471,0.83,126.0,132.0,10,5,0,3,1,freesda01,0
265,241,29,68,10,1,9,42,0,0,18,56,0.282,0.336,0.444,0.78,113.0,107.0,10,3,0,3,1,freesda01,0
47,39,9,15,2,1,2,9,0,0,6,16,0.385,0.489,0.641,1.13,206.0,25.0,0,2,0,0,0,freesda01,0
106,93,9,20,6,0,1,5,0,0,8,25,0.215,0.277,0.312,0.589,66.0,29.0,2,0,1,0,0,freitda01,0
8,8,1,1,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.25,-32.0,1.0,0,0,0,0,0,friedma01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fryja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,frypa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fulmeca01,0
7,6,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,1,0,0,fulmemi01,0
2,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,1,0,gagnodr01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,galero01,0
69,63,5,13,3,0,1,7,0,0,3,15,0.206,0.25,0.302,0.552,51.0,19.0,1,1,1,1,0,gallaca01,0
2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,gallayo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gallayo01,0
2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,gallayo01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gallegi01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gallegi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gallegi01,0
577,500,82,103,24,1,40,92,3,4,74,207,0.206,0.312,0.498,0.81,109.0,249.0,3,3,0,0,4,gallojo01,0
74,64,7,13,3,0,3,7,1,1,9,21,0.203,0.301,0.391,0.692,91.0,25.0,0,0,1,0,0,gallois01,0
656,602,62,149,31,5,13,67,8,6,45,147,0.248,0.299,0.38,0.68,88.0,229.0,8,2,1,6,2,galvifr01,0
293,257,37,70,14,4,1,19,7,3,31,61,0.272,0.358,0.37,0.728,106.0,95.0,4,4,0,1,1,gamelbe01,0
34,31,2,2,0,0,2,3,0,0,0,14,0.065,0.065,0.258,0.323,-17.0,8.0,0,0,3,0,0,gantjo01,0
17,17,3,2,1,0,0,1,0,0,0,7,0.118,0.118,0.176,0.294,-21.0,3.0,0,0,0,0,0,garciad02,0
65,63,8,18,1,0,4,9,0,0,2,31,0.286,0.308,0.492,0.8,119.0,31.0,1,0,0,0,0,garciar01,0
385,356,47,84,11,2,19,49,3,1,20,102,0.236,0.281,0.438,0.719,95.0,156.0,9,4,0,5,2,garciav01,0
208,181,15,40,6,0,3,15,3,1,20,37,0.221,0.309,0.304,0.613,70.0,55.0,3,4,1,2,1,garcigr01,0
4,4,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,garcija02,0
4,4,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,garcija02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garcija02,0
11,9,0,0,0,0,0,0,0,0,1,7,0.0,0.1,0.0,0.1,-69.0,0.0,0,0,1,0,0,garcija04,0
275,258,23,70,7,4,4,32,12,1,9,69,0.271,0.303,0.376,0.679,87.0,97.0,2,3,4,1,0,garcile02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garcilu03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garciyi01,0
609,530,95,125,20,7,12,45,16,2,65,107,0.236,0.322,0.368,0.69,89.0,195.0,6,5,4,5,0,gardnbr01,0
3,2,0,1,0,0,0,1,0,0,1,0,0.5,0.667,0.5,1.167,232.0,1.0,0,0,0,0,0,garnedu01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,garream01,0
335,302,38,81,19,2,7,45,0,0,29,72,0.268,0.335,0.414,0.749,104.0,125.0,8,2,1,1,2,garvemi01,0
451,407,49,92,17,0,25,78,1,0,33,101,0.226,0.284,0.452,0.736,98.0,184.0,13,3,0,8,2,gattiev01,0
25,21,0,1,0,0,0,0,0,0,4,11,0.048,0.2,0.048,0.248,-27.0,1.0,0,0,0,0,0,gausmke01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gausmke01,0
23,19,0,1,0,0,0,0,0,0,4,9,0.053,0.217,0.053,0.27,-21.0,1.0,0,0,0,0,0,gausmke01,0
3,3,0,1,1,0,0,0,0,0,0,1,0.333,0.333,0.667,1.0,167.0,2.0,0,0,0,0,0,gavigsa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gearrco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gearrco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gearrco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gearrco01,0
638,584,86,181,30,3,23,92,4,2,42,125,0.31,0.357,0.49,0.847,125.0,286.0,14,4,3,5,3,gennesc01,0
169,156,13,42,5,2,1,11,12,3,11,31,0.269,0.321,0.346,0.668,85.0,54.0,2,1,1,0,0,gentrcr01,0
47,42,2,4,1,0,0,2,0,0,4,21,0.095,0.17,0.119,0.289,-19.0,5.0,1,0,0,1,0,gerbemi01,0
2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,57.0,0.0,0,0,0,0,0,germado01,0
2,2,2,2,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,451.0,2.0,0,0,0,0,0,gibsoky01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gileske01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gileske01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gileske01,0
66,57,7,12,1,0,2,7,1,0,6,16,0.211,0.288,0.333,0.621,67.0,19.0,2,1,0,2,0,gimench01,0
32,28,1,4,0,0,0,1,1,0,3,7,0.143,0.219,0.143,0.362,0.0,4.0,1,0,0,1,0,gimench01,0
34,29,6,8,1,0,2,6,0,0,3,9,0.276,0.353,0.517,0.87,134.0,15.0,1,1,0,1,0,gimench01,0
6,6,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,giolilu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,givenmy01,0
3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,glasnty01,0
3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,glasnty01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gloveko01,0
65,53,1,3,0,0,0,1,0,0,4,30,0.057,0.123,0.057,0.179,-50.0,3.0,0,0,8,0,0,godleza01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,goedder01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,goedder01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,goharlu01,0
120,115,10,26,8,1,0,6,0,0,4,29,0.226,0.252,0.313,0.565,54.0,36.0,2,0,1,0,0,goinsry01,0
690,593,95,172,35,5,33,83,7,4,90,173,0.29,0.389,0.533,0.922,142.0,316.0,7,6,0,0,11,goldspa01,0
21,19,1,4,1,0,0,4,0,0,0,3,0.211,0.211,0.263,0.474,29.0,5.0,0,0,2,0,0,gombeau01,0
435,403,52,107,26,0,16,48,0,0,21,119,0.266,0.313,0.449,0.762,103.0,181.0,4,8,0,3,2,gomesya01,0
408,360,42,75,15,2,9,32,12,3,25,103,0.208,0.298,0.336,0.634,76.0,121.0,6,21,2,0,0,gomezca01,0
15,15,3,4,0,0,0,1,0,0,0,5,0.267,0.267,0.267,0.533,50.0,4.0,0,0,0,0,0,gomezmi01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gomezro01,0
3,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,gonzama02,0
187,169,15,40,5,0,6,26,0,0,15,34,0.237,0.299,0.373,0.672,88.0,63.0,5,1,0,2,3,gonzaad01,0
9,9,0,1,0,0,0,1,0,0,0,4,0.111,0.111,0.111,0.222,-38.0,1.0,0,0,0,0,0,gonzaal04,0
504,463,71,128,32,4,16,64,5,2,37,113,0.276,0.329,0.467,0.796,99.0,216.0,5,1,0,3,4,gonzaca01,0
143,136,17,36,10,1,1,16,3,0,5,34,0.265,0.301,0.375,0.676,82.0,51.0,0,2,0,0,0,gonzaer01,0
55,51,3,4,1,0,0,1,0,0,1,31,0.078,0.096,0.098,0.194,-48.0,5.0,0,0,3,0,0,gonzagi01,0
47,44,1,3,1,0,0,0,0,0,0,27,0.068,0.068,0.091,0.159,-58.0,4.0,0,0,3,0,0,gonzagi01,0
8,7,2,1,0,0,0,1,0,0,1,4,0.143,0.25,0.143,0.393,10.0,1.0,0,0,0,0,0,gonzagi01,0
552,489,61,121,25,3,16,68,2,3,53,126,0.247,0.324,0.409,0.733,101.0,200.0,14,3,5,2,3,gonzama01,0
4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,40.0,1.0,0,0,0,0,0,gonzame01,0
492,444,55,109,29,3,16,53,12,4,42,132,0.245,0.315,0.432,0.747,100.0,192.0,9,4,0,2,1,goodrni01,0
180,159,20,38,6,0,6,25,4,2,16,57,0.239,0.318,0.39,0.708,90.0,62.0,0,3,1,1,0,goodwbr01,0
79,65,9,13,1,0,3,12,3,1,10,26,0.2,0.321,0.354,0.674,78.0,23.0,0,2,1,1,0,goodwbr01,0
101,94,11,25,5,0,3,13,1,1,6,31,0.266,0.317,0.415,0.732,99.0,39.0,0,1,0,0,0,goodwbr01,0
568,506,56,124,24,0,13,54,12,2,50,124,0.245,0.324,0.37,0.694,90.0,187.0,7,10,0,2,4,gordoal01,0
5,5,5,1,0,0,0,0,6,0,0,1,0.2,0.2,0.2,0.4,7.0,1.0,0,0,0,0,0,gorete01,0
28,24,5,3,0,0,1,2,0,0,4,8,0.125,0.25,0.25,0.5,35.0,6.0,1,0,0,0,1,gosseph01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gotttr01,0
3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,77.0,1.0,0,0,0,0,0,gracema02,0
518,440,65,106,23,2,24,68,2,1,72,124,0.241,0.349,0.466,0.815,121.0,205.0,12,3,0,3,1,grandya01,0
403,343,60,83,22,2,13,38,2,1,54,106,0.242,0.351,0.431,0.782,115.0,148.0,3,4,1,1,1,grandcu01,0
349,302,48,74,21,1,11,35,2,1,42,96,0.245,0.342,0.43,0.772,112.0,130.0,3,3,1,1,1,grandcu01,0
54,41,12,9,1,1,2,3,0,0,12,10,0.22,0.407,0.439,0.846,128.0,18.0,0,1,0,0,0,grandcu01,0
9,8,2,2,0,0,0,0,0,0,1,0,0.25,0.333,0.25,0.583,64.0,2.0,0,0,0,0,0,grateju01,0
1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,459.0,1.0,0,0,0,0,0,grateju01,0
8,7,2,1,0,0,0,0,0,0,1,0,0.143,0.25,0.143,0.393,12.0,1.0,0,0,0,0,0,grateju01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gravebr01,0
61,52,2,4,2,0,0,2,0,0,3,30,0.077,0.127,0.115,0.243,-38.0,6.0,0,0,6,0,0,grayjo02,0
2,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,grayso01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greench03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greensh02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gregelu01,0
569,504,89,135,23,5,27,86,10,6,48,69,0.268,0.335,0.494,0.829,124.0,249.0,8,7,1,9,3,gregodi01,0
116,96,9,21,6,0,0,12,0,1,17,32,0.219,0.328,0.281,0.609,68.0,27.0,0,0,0,3,0,greingr01,0
71,64,6,15,4,0,0,5,3,0,3,16,0.234,0.269,0.297,0.566,50.0,19.0,3,0,4,0,0,greinza01,0
462,424,60,104,32,1,25,61,3,2,27,122,0.245,0.301,0.502,0.803,117.0,213.0,5,8,0,3,0,grichra01,0
465,396,50,108,27,1,5,48,0,1,60,83,0.273,0.367,0.384,0.751,106.0,152.0,2,2,2,5,0,grossro01,0
4,3,1,0,0,0,0,0,0,0,0,2,0.0,0.25,0.0,0.25,-21.0,0.0,0,1,0,0,0,gsellro01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrja01,0
19,16,2,2,0,0,0,1,0,0,3,9,0.125,0.263,0.125,0.388,14.0,2.0,0,0,0,0,0,guerrja02,0
37,35,2,4,3,0,0,0,0,0,0,13,0.114,0.114,0.2,0.314,-18.0,7.0,0,0,2,0,0,guerrju02,0
18,18,1,3,0,0,1,1,0,0,0,8,0.167,0.167,0.333,0.5,30.0,6.0,0,0,0,0,0,guerrga01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrta01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrta02,0
74,67,4,14,2,0,0,5,1,0,7,3,0.209,0.284,0.239,0.523,49.0,16.0,1,0,0,0,0,guilllu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guilmpr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guilmpr01,0
263,249,30,70,8,0,11,35,1,2,9,59,0.281,0.309,0.446,0.755,106.0,111.0,2,2,1,2,1,gurrilo01,0
573,537,70,156,33,1,13,85,5,1,23,63,0.291,0.323,0.428,0.751,105.0,230.0,22,6,0,7,0,gourryu01,0
221,194,25,40,11,0,7,27,1,1,15,48,0.206,0.3,0.371,0.671,81.0,72.0,5,11,1,0,0,guyerbr01,0
428,387,46,91,18,2,16,58,1,0,33,121,0.235,0.306,0.416,0.722,88.0,161.0,8,7,0,1,2,guzmaro01,0
402,351,49,92,19,1,11,47,2,0,44,77,0.262,0.346,0.416,0.762,108.0,146.0,12,3,0,4,0,gyorkje01,0
17,16,0,2,0,0,0,1,0,0,0,6,0.125,0.176,0.125,0.301,-16.0,2.0,1,1,0,0,0,haaseer01,0
2,2,1,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,171.0,1.0,0,0,0,0,0,haderjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,haleda02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,haleda02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,haleda02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hallma02,0
27,25,1,3,0,0,1,1,0,0,1,12,0.12,0.154,0.24,0.394,3.0,6.0,0,0,1,0,0,hamelco01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hamelco01,0
25,23,1,3,0,0,1,1,0,0,1,12,0.13,0.167,0.261,0.428,12.0,6.0,0,0,1,0,0,hamelco01,0
556,504,74,119,16,9,4,29,34,10,46,132,0.236,0.299,0.327,0.626,69.0,165.0,1,1,1,4,0,hamilbi02,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hammeja01,0
48,40,3,11,3,1,0,4,2,0,7,12,0.275,0.396,0.4,0.796,103.0,16.0,0,1,0,0,0,hampsga01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hancoju01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,handbr01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,handbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,handbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hanhoer01,0
683,596,90,170,38,4,26,93,8,2,70,148,0.285,0.366,0.493,0.859,139.0,294.0,8,10,0,7,4,hanigmi01,0
310,294,36,74,17,5,8,39,7,3,9,71,0.252,0.274,0.425,0.699,91.0,125.0,4,1,3,3,0,hansoal01,0
462,387,56,90,19,2,15,44,8,4,70,167,0.233,0.353,0.408,0.761,102.0,158.0,6,3,0,2,9,happia01,0
7,6,2,2,0,0,0,0,0,0,1,3,0.333,0.429,0.333,0.762,116.0,2.0,0,0,0,0,0,happja01,0
7,6,2,2,0,0,0,0,0,0,1,3,0.333,0.429,0.333,0.762,116.0,2.0,0,0,0,0,0,happja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hardybl01,0
695,550,103,137,34,0,34,100,13,3,130,169,0.249,0.393,0.496,0.889,133.0,273.0,7,6,0,9,16,harpebr03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,harriwi10,0
374,344,41,86,13,1,8,37,3,0,18,68,0.25,0.293,0.363,0.656,80.0,125.0,8,5,2,5,1,harrijo05,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hartdo01,0
57,53,1,4,0,0,0,1,0,0,2,19,0.075,0.109,0.075,0.185,-49.0,4.0,2,0,2,0,0,harvema01,0
7,7,0,2,0,0,0,0,0,0,0,2,0.286,0.286,0.286,0.571,61.0,2.0,1,0,0,0,0,harvema01,0
50,46,1,2,0,0,0,1,0,0,2,17,0.043,0.083,0.043,0.127,-64.0,2.0,1,0,2,0,0,harvema01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hatchch02,0
60,52,2,6,1,0,0,4,0,0,6,20,0.115,0.233,0.135,0.368,7.0,7.0,3,2,0,0,0,headlch01,0
524,493,51,116,15,0,24,73,0,0,27,113,0.235,0.277,0.412,0.688,91.0,203.0,21,2,0,2,0,healyry01,0
8,8,1,1,0,0,0,0,0,0,0,6,0.125,0.125,0.125,0.25,-30.0,1.0,0,0,0,0,0,heanean01,0
321,296,34,73,11,0,6,31,2,0,16,58,0.247,0.279,0.345,0.624,72.0,102.0,7,0,2,7,2,hechaad01,0
274,253,32,63,7,0,5,28,2,0,13,47,0.249,0.279,0.336,0.615,70.0,85.0,4,0,2,6,1,hechaad01,0
237,217,29,56,7,0,3,26,1,0,12,37,0.258,0.289,0.332,0.621,73.0,72.0,4,0,2,6,1,hechaad01,0
47,43,2,10,4,0,1,3,0,0,3,11,0.233,0.277,0.395,0.672,83.0,17.0,3,0,0,1,1,hechaad01,0
37,36,3,7,0,0,2,2,1,0,1,10,0.194,0.216,0.361,0.577,55.0,13.0,0,0,0,0,0,hechaad01,0
326,303,29,70,14,2,14,37,3,0,21,90,0.231,0.282,0.429,0.711,95.0,130.0,9,1,0,1,3,hedgeau01,0
35,32,0,2,1,0,0,1,0,0,0,13,0.063,0.063,0.094,0.156,-59.0,3.0,0,0,3,0,0,hellije01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hembrhe01,0
66,60,1,4,1,0,0,1,0,0,2,31,0.067,0.097,0.083,0.18,-51.0,5.0,0,0,4,0,0,hendrky01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hendrli01,0
337,292,29,69,14,1,5,19,2,4,32,52,0.236,0.318,0.342,0.661,87.0,100.0,4,4,7,2,0,heredgu01,0
62,57,7,12,4,0,1,1,0,1,3,17,0.211,0.274,0.333,0.608,67.0,19.0,0,2,0,0,0,hermomi01,0
708,605,91,153,15,3,15,60,19,6,95,155,0.253,0.356,0.362,0.718,94.0,219.0,12,4,1,3,4,hernace02,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hernada01,0
11,11,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hernael01,0
462,402,67,103,17,3,21,52,3,0,50,78,0.256,0.336,0.47,0.806,117.0,189.0,3,1,4,5,5,hernaen02,0
4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,2,0,0,0,0,hernafe02,0
451,414,52,97,16,2,15,40,8,5,27,113,0.234,0.285,0.391,0.676,87.0,162.0,14,4,2,4,1,hernago01,0
523,476,67,114,29,7,22,57,5,5,41,163,0.239,0.302,0.468,0.771,109.0,223.0,14,3,0,3,0,hernate01,0
97,87,11,16,5,0,5,11,0,0,8,39,0.184,0.268,0.414,0.682,80.0,36.0,0,2,0,0,0,herredi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,herreke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,herreke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,herreke01,0
597,550,64,140,19,3,22,71,5,2,38,122,0.255,0.31,0.42,0.73,94.0,231.0,11,7,1,1,3,herreod01,0
302,278,25,65,14,3,1,20,3,5,19,57,0.234,0.286,0.317,0.602,65.0,88.0,6,2,1,2,0,herrero02,0
13,13,0,2,0,0,0,0,0,1,0,5,0.154,0.154,0.154,0.308,-17.0,2.0,0,0,0,0,0,herrero02,0
289,265,25,63,14,3,1,20,3,4,19,52,0.238,0.292,0.325,0.616,69.0,86.0,6,2,1,2,0,herrero02,0
87,76,6,18,4,2,2,7,0,0,10,24,0.237,0.322,0.421,0.743,107.0,32.0,0,0,0,1,0,herrmch01,0
3,2,2,0,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,5.0,0.0,0,0,0,0,0,hessda01,0
489,440,67,119,23,4,8,57,1,1,42,60,0.27,0.335,0.395,0.731,94.0,174.0,7,2,2,2,1,heywaja01,0
581,480,90,119,18,3,27,79,11,2,90,111,0.248,0.366,0.467,0.833,127.0,224.0,1,3,2,6,1,hicksaa01,0
312,288,35,75,12,1,9,32,0,1,22,84,0.26,0.312,0.403,0.715,92.0,116.0,9,0,1,1,0,hicksjo02,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hicksjo03,0
79,72,6,12,2,0,3,6,0,0,6,16,0.167,0.241,0.319,0.56,52.0,23.0,2,1,0,0,0,higasky01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hildetr01,0
45,43,2,4,0,0,0,2,0,0,0,15,0.093,0.093,0.093,0.186,-49.0,4.0,1,0,2,0,0,hillri01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hillti01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hiranyo01,0
1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,1,0,0,hoffmje02,0
166,151,7,31,5,0,1,16,0,0,10,29,0.205,0.261,0.258,0.519,45.0,39.0,4,2,1,2,2,holadbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,holdejo02,0
56,53,2,3,1,0,0,0,0,0,1,33,0.057,0.074,0.075,0.15,-58.0,4.0,1,0,2,0,0,hollade01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hollagr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hollagr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hollagr01,0
65,53,3,15,2,0,2,3,0,0,12,18,0.283,0.415,0.434,0.849,116.0,23.0,0,0,0,0,0,hollima01,0
6,6,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,holmecl01,0
367,321,41,89,18,2,7,46,7,7,37,73,0.277,0.362,0.411,0.774,109.0,132.0,7,7,0,2,2,holtbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hoovejj01,0
660,558,89,137,38,0,34,96,5,3,87,150,0.246,0.354,0.496,0.85,125.0,277.0,7,9,0,5,2,hoskirh01,0
677,613,72,155,31,2,18,69,7,4,62,142,0.253,0.322,0.398,0.72,100.0,244.0,18,1,0,1,10,hosmeer01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,housead01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,howarsa01,0
